reviewId,reviewTitle,reviewDetail,reviewee,noOfStars,reviewDate,reviewerType,images,product_id
548332726,feedback,amazing.... fits perfectly ... lens quality superb,Devasish ,5,2024-02-21T07:16:00Z,anonymous_user,[],216521
547850458,Excellent Glasses,"Comfort, light weight, Stylish.",Daniel K.,5,2024-02-20T12:09:53Z,anonymous_user,[],216521
547809964,Loved it,"It is light, stylish and fits well plus can also be adjusted according to face.",Maheshwar G.,5,2024-02-20T08:49:37Z,anonymous_user,[],216521
547379253,review,very comfortable 😍,Fayyaz A.,5,2024-02-18T17:28:23Z,anonymous_user,[],216521
543642686,"Great Colour, Comfortable ❤️",Very beautiful Frame. Comfortable glasses 🤓👍,DIGNITY L.,5,2024-02-12T07:17:31Z,anonymous_user,[],216521
543616421,Brilliant 😊,"what an amazing product launched by Lenskart.
till date I have purchased more than 15 frames from Lenskart. Fully satisfied with their services.",Rajiv K.,5,2024-02-12T02:47:34Z,anonymous_user,[],216521
543257092,huslter frames review,the product is good and very light weight but the fitting was not good at all.and I don't kbow why they sended a very bad finishing screw frames please reslove this prblm and solve this issue,PRATEEK S.,3,2024-02-09T16:19:34Z,anonymous_user,[],216521
541939188,About night vision,Is this night vision glasses comes white colour or yellow colour to this frame,ramakishor,5,2024-02-06T06:39:17Z,anonymous_user,[],216521
541102385,Best hustler,I have no word my experience so good by lenskart I love lenskart i was not expected because service is best another online service i buy hustler eyeglasses 👓 very good product I love it 🥰 Nice 👌🏼 work. Lenskart nice 😊,Abhishek Y.,5,2024-02-01T07:31:20Z,anonymous_user,[],216521
537930952,Quality,Good quality nice fitting,Abhishek Y.,4,2024-01-18T17:15:55Z,anonymous_user,[],216521
537569865,Hustlr Indeed,nice value for money looks trendy,Purnendu M.,4,2024-01-17T15:48:09Z,anonymous_user,[],216521
537514788,Very light & good,"Weightless, Stylish. 10/10",Mishrith S.,5,2024-01-17T08:11:13Z,anonymous_user,[],216521
537312063,Best choice,"The ""Hustlr"" exceeded my expectations with its outstanding design, premium materials, and perfect fit. It effortlessly elevates my style and provides unmatched comfort. A top-notch choice for any occasion.",pratik m.,5,2024-01-16T05:41:02Z,anonymous_user,[],216521
537003740,fantastic design,👌👌,neetu ,5,2024-01-14T08:35:53Z,anonymous_user,[],216521
536739668,awesome,good quality 👌,suresh,5,2024-01-12T14:30:11Z,anonymous_user,[],216521
536549969,sun glass collection,super collection and nice glass,keerthan ,4,2024-01-11T16:11:32Z,anonymous_user,[],216521
536185947,hustlr😎🔥 be more do more,feels good when i unboxed this cool glasses 🤓 i got zipper case and its looks stylish comfort its matches to everybody one of the best collection from lenskart is hustlr🤓🔥,udaykiran C.,5,2024-01-09T19:44:44Z,anonymous_user,[],216521
534932503,Nice design & light weight,Superb design and very much lighter doesn't feel like wearing a spect.. looks awesome.,Naveen K.,4,2024-01-04T17:26:03Z,anonymous_user,[],216521
534322130,Fully satisfied and very happy,"I was little worried abou the size and the color whether it will be perfect for me or not. When I received the product I felt it just designed and crafted for me only. Top notch design and build quality, super packaging and hats off to the fitting. I purchased this for my weeding so Thank you Lenskart for the perfect fit lens ❤️",Prosenjit D.,5,2024-01-02T07:16:32Z,anonymous_user,[],216521
532908928,Great Collection of colour & models,"Fully satisfied with the model, colour, style and aftersale service, Lenskart a unique definition 👍",Arghya R.,5,2023-12-25T15:36:05Z,anonymous_user,[],216521
532871746,Ayan,What a amazing app and your product is a amazing I love this product 😍,Gulam ,5,2023-12-25T07:54:07Z,anonymous_user,[],216521
532775852,very good no.1 product,What a a amazing app and your product is a amazing I love your is product 😍,Gulam S.,5,2023-12-24T12:53:13Z,anonymous_user,[],216521
532482209,Everyday wear,my everyday eye wear now. looks like my other regular frames. its light n feels good on quality,Mohtasim S.,5,2023-12-22T13:25:25Z,anonymous_user,[],216521
532461416,Just fabulous,Fastest delivery I ever get from lenskart,Ashok S.,5,2023-12-22T10:48:22Z,anonymous_user,[],216521
532218802,Satisfied with the purchase.,The frame is good quality. The frames texture is smooth and low maintainance.,Sayli C.,5,2023-12-21T14:52:12Z,anonymous_user,[],216521
529532550,Best,worth of money,md k.,5,2023-12-10T21:07:23Z,anonymous_user,[],216521
527377103,good,good,aman,3,2023-12-02T05:35:34Z,anonymous_user,[],216521
527195834,Great buy!,I received my eye glass today and I was so happy with my purchased. The frame looks amazing it's a great buy for its price I think I found my perfect size and I love it so much. thank you 😊,Nil ,5,2023-12-01T10:17:51Z,anonymous_user,[],216521
525617365,Frame & Lenses,Good,manjunath b.,5,2023-11-25T12:23:02Z,anonymous_user,[],216521
525487906,good service !,Nice spec uptill now,Vikas M.,4,2023-11-24T10:56:35Z,anonymous_user,[],216521
525118347,Frame & Lenses,"product quality is consistently outstanding, exceeding my expectations and completely impressed with their professionalism and customer service.",Ripan D.,5,2023-11-22T08:43:12Z,anonymous_user,[],216521
524505974,Aa,Amazing,Anamika B.,5,2023-11-20T14:31:52Z,anonymous_user,[],216521
523211737,frame,good,ankannagari g.,5,2023-11-14T05:15:06Z,anonymous_user,[],216521
521967818,good,good purchase,mayank m.,4,2023-11-07T19:10:15Z,anonymous_user,[],216521
519938348,Frame,the best frame that I love,Rajib R.,5,2023-11-02T10:43:11Z,anonymous_user,[],216521
516841762,good,nic,Daya a.,5,2023-10-26T07:23:39Z,anonymous_user,[],216521
515335009,comfort,the comfort of this spec is superb. lenskart services is very nice.,AJAY V.,5,2023-10-23T15:18:04Z,anonymous_user,[],216521
514764344,Great purchase..,Frame looks awesome and very comfortable to wear.. 5 star for its looks...,Jay P.,4,2023-10-22T10:27:57Z,anonymous_user,[],216521
514487133,good,is their any way to clean the yellowishness from the frame?,naruto,4,2023-10-20T10:54:41Z,anonymous_user,[],216521
513501555,Amazing,It is amazing,sdfdff,3,2023-10-17T18:53:55Z,anonymous_user,[],216521
513501524,Amazing,It is amazing,sdfdff,3,2023-10-17T18:53:40Z,anonymous_user,[],216521
513501526,Amazing,It is amazing,sdfdff,3,2023-10-17T18:53:40Z,anonymous_user,[],216521
512452412,Good,Quality is not to upto mark,Srinivarao ,3,2023-10-15T06:33:16Z,anonymous_user,[],216521
512366666,Got it for free! unbelievable,My old hustlr got fade in 9 month I asked from lenskart to replace it and no questions were asked. Thanks lenskart,Ankita s.,5,2023-10-14T07:35:34Z,anonymous_user,[],216521
508419386,Genuine Review,lenskart service is super. but this frame material quality is not as good as you think. color got faded within a month and all the dirt around glass edges. no way to clean it. replaced it one time and same issue,Ajay B.,3,2023-10-07T14:44:24Z,anonymous_user,[],216521
507166873,amazing product and service,"I bought this product on Jan 2023 and the faded and it was yellowish after 9 months in October so I claimed warrenty and lenskart changed it without any questions, thank you lenskart)",harsh j.,5,2023-10-03T14:51:35Z,anonymous_user,[],216521
505986670,Very Comfortable,Very Comfortable and light weight product,Akhilesh D.,5,2023-09-29T07:45:12Z,anonymous_user,[],216521
505647978,It's Perfect,"but buy according to your size, it's of Medium size",Ritika ,5,2023-09-28T09:21:03Z,anonymous_user,[],216521
505370562,Finishing not good,Finishing of the product was not good so I have given for exchange,Forum u.,3,2023-09-27T17:04:05Z,anonymous_user,[],216521
505076762,Love,"Good quality, very good product",Hriday S.,5,2023-09-26T17:23:18Z,anonymous_user,[],216521
504730122,Very Comfortable but it's not red it's pike (baby pink) 🩷,"Amazing fitting and easy too handle because of light weight and also quality is very impressive. I buy two colours Dark blue and Red
Note : Red is not actual red it's Pink 🩷 (Baby Pink)",Akhilesh D.,4,2023-09-25T17:56:12Z,anonymous_user,[],216521
504134358,premium look and comfortable,product qualities very good and lens quality also. premium look and comfortable.,Atiksh ,5,2023-09-23T12:16:55Z,anonymous_user,[],216521
503869241,Great glasses,"Light weight, and comfortable glasses",UTKAL B.,5,2023-09-22T10:50:28Z,anonymous_user,[],216521
502393695,looks georgious,"pro-stylish,beautiful,good build quality,thin blue cut lens,just for 1500 with free eye checkup
con-nose pain initially because there is no nose padding",Deba ,5,2023-09-20T15:04:44Z,anonymous_user,[],216521
501365632,cool cool,cool,babul m.,5,2023-09-17T00:22:06Z,anonymous_user,[],216521
500828652,amazing 😍,one of the best mat fram,Ruksar P.,5,2023-09-14T10:53:20Z,anonymous_user,[],216521
499238967,frame size big uncomfortable,frame size not available in size by size only one size in frame overheating,Vikash Y.,3,2023-09-09T20:02:35Z,verified_reviewer,[],216521
499219101,osm quality product,osm quality product by lenskart I found this frame in Shark tank by peyush bansal sir I also buy 2 farme from lenskart,Aamir K.,5,2023-09-09T16:19:59Z,verified_reviewer,[],216521
498964548,satisfaction,no words,Gopi c.,5,2023-09-08T09:14:10Z,verified_reviewer,[],216521
498133591,good experiance,Good product,Mohit K.,4,2023-09-05T12:34:10Z,anonymous_user,[],216521
497865986,Really Comfortable and Looks Great 👍,Great Texture and materials it also ferls really good on the skin The lens power was perfect,Sean M.,5,2023-09-04T09:38:52Z,anonymous_user,[],216521
497097455,glass,perfect fit.. love the color. delivered on time.,Nishant ,5,2023-08-30T14:51:42Z,verified_reviewer,[],216521
497044823,Product is very good But,How to clean its frame? its color is faded and looking so dirty. I'm disappointed for this reason. Let me know about it.,Harsh,3,2023-08-30T04:22:42Z,verified_reviewer,[],216521
496875017,frame Size availability,is it possible to narrow size?,PATEL B.,4,2023-08-29T02:15:31Z,verified_reviewer,[],216521
496696307,nice fit,"awesome product, light weight",sankar ,5,2023-08-28T08:32:37Z,anonymous_user,[],216521
496690336,very nice,very nice product and very attractive and most of people ask me your frame is very nice and i like mate finished and where from you buy and I am say lenscart,sushant S.,5,2023-08-28T06:41:57Z,verified_reviewer,[],216521
496080202,Nice product and finishing,this product has very nice finishing and the lenses seem to be of great quality,Rishabh J.,5,2023-08-24T02:02:08Z,verified_reviewer,[],216521
495439984,Light-weight and classy,very comfortable to wear,Rritwika R.,5,2023-08-22T06:51:16Z,verified_reviewer,[],216521
495190733,"Good frame but lens fitting lacks perfection, looks like made in hurry","Good frame but fit and finish of lens fitting was not good, edges of lens didnt had smooth cutting",Shahid S.,4,2023-08-21T06:59:18Z,anonymous_user,[],216521
494865947,looks good. but it is very fragile.,quality is not good for the price being charged,Abhishek K.,3,2023-08-20T03:28:09Z,verified_reviewer,[],216521
494813551,Good Eyeware,It gets good comfortable and premium looks,Souvik M.,5,2023-08-19T15:22:18Z,verified_reviewer,[],216521
494271552,ok,"The frame is good and flexible, lenses are bad in terms of quality like no dust n water repellent as mentioned while purchasing and getting scratched easily, can be improved",Santhosh k.,3,2023-08-17T13:25:44Z,anonymous_user,[],216521
493335337,Awesome,"Great product,the frame is so light and comfortable but the colour is more dark than the photo",Asraful K.,4,2023-08-15T08:06:12Z,verified_reviewer,[],216521
493018633,Great frames horrible glasses!,The frames are really smart and trendy but the lenses are really bad gets scratchy and dirty really quick,vrinda s.,3,2023-08-14T00:43:37Z,anonymous_user,[],216521
492809829,Superb,Its both comfortable and has an appealing design component,Rudrajit d.,5,2023-08-12T20:11:04Z,anonymous_user,[],216521
492607833,Best overall,I got it today and i must say just go for it best product so comfortable wearing so premium quality,Shoaib A.,5,2023-08-12T06:34:05Z,verified_reviewer,[],216521
492502604,Great Product,"Perfect fit and Quality ARC lens with accurate power, Light weight frame with matte transparent finish at affordable price is excellent",Somdip D.,5,2023-08-11T17:07:28Z,verified_reviewer,[],216521
492373749,Service,"The Salesman at the J.M Road, Pune Store was absolutely humble and provided a distinct sale info and service.Happy with the product and overall process.",Sayali S.,5,2023-08-11T04:38:47Z,anonymous_user,[],216521
491467969,Good Product,Amazing Service 👏,Suvayan P.,5,2023-08-09T09:43:11Z,anonymous_user,[],216521
488639544,Simply awesome,"Looks cool and trendy and the outer case is of excellent quality too, would surely recommend",Prajwal ,5,2023-08-05T15:07:31Z,verified_reviewer,[],216521
487945732,"Not exact color, catching dust so easily","The color they call is brown but it’s actually pink (slightly different than as in the images). The edges catching the dust so easily and it’s difficult to clean as the frame is silicon material, the frame has white tint on one side of it due to fall or hit.",Mohan K.,3,2023-08-03T03:43:36Z,anonymous_user,[],216521
487663277,Frame is amazing,Frame is superb but the lens is not good as described in lens package,Anant K.,3,2023-08-02T06:23:11Z,verified_reviewer,[],216521
487057887,Good,Light weight and sturdy,Prashanth r.,5,2023-07-30T10:18:08Z,anonymous_user,[],216521
486931908,very nice frame and very nice colour comfortable to wear,smart frame and nice colour and light weight I like it the frame,Arnab D.,5,2023-07-29T09:59:03Z,anonymous_user,[],216521
486763478,It was a comfortable,Nice product,IBC u.,4,2023-07-28T13:05:54Z,anonymous_user,[],216521
486209469,Great !! Go for it,"Lenskart Hustlr is a must purchase if You are looking for a good Frame, it also boosts our confidence because of its Unique and Great Matte finish and all other specifications I got the powered one, they are really Great, I love them",Gopal ,5,2023-07-26T12:38:27Z,anonymous_user,[],216521
485778953,awesome...,so light and classy glass with my customized power I love it,vaishaly ,5,2023-07-25T13:24:29Z,anonymous_user,[],216521
485647191,nice,good,Amol g.,5,2023-07-24T20:33:01Z,verified_reviewer,[],216521
484823498,Review,"The farmers were a bit scratched up top and are u sure this is blue cut , I feel no diff compared to my antiglare lenses",Urbasi L.,3,2023-07-21T16:07:24Z,anonymous_user,[],216521
483620789,Stop coating blue light filter on both sides!,"Frame quality is good, purchased with blu premium lens, the blue light filter is applied on both the sides of the lens, issue is that blue light from rear is filtered from going outside and directed towards eyes, eyes feel strained after day to day use, solution is that blue light from behind us should be allowed to pass through the spectacles",Siddharth S.,4,2023-07-17T09:14:11Z,anonymous_user,[],216521
483518906,Awesome,Very comfortable on the face,Zeeshan k.,4,2023-07-16T15:25:57Z,anonymous_user,[],216521
483199053,👍,good product but over priced a little bit,akhil ,5,2023-07-14T15:46:08Z,verified_reviewer,[],216521
483112188,Best frame,"It looks stylish and lightweight,also thanks for providing the perfect power for my requirements",Angel ,5,2023-07-14T09:32:39Z,anonymous_user,[],216521
482965325,Beautiful,Very good,PrashanthChotu,5,2023-07-13T15:24:13Z,anonymous_user,[],216521
482587604,comfort,worth money,Md A.,4,2023-07-11T16:00:36Z,anonymous_user,[],216521
482569490,nice ferm bedt frem is good and very good,"nice frem best frem is good and very good frem 
where all the time nice
best and best frem 
and i like the frem",Arnab D.,5,2023-07-11T15:14:57Z,anonymous_user,[],216521
482019085,Best frame out there,This frame is very light weight and looks good. Lens are also of premium quality. Overall perfect for this price.,Mohit N.,5,2023-07-08T08:48:57Z,verified_reviewer,[],216521
480957323,beautiful,very good,MD T.,5,2023-07-03T06:01:07Z,anonymous_user,[],216521
480556135,Powered lens,"before that I feel pain in my eyes, as I am in IT department, and we have to work whole day and night on Computer screen, now there is no more itching or blurring of fonts which I previously face so I am thankful for our own country product to deliver relief among citizens of nation, I salute manufacturer unit for providing me exact power required by me and the eyeglasses are scrachless",Mohammad l.,5,2023-06-30T13:21:26Z,anonymous_user,[],216521
480323364,Color & Spring Hinges Issue,"This one doesnt has spring hinges and it works like normal specs Also, it has more of a matt shade from the front and not like light color and shiny as shown in picture",ANKIT B.,3,2023-06-28T23:28:19Z,anonymous_user,[],216521
479749704,Superb Cool,"great material, easy fit, fancy looking",Tamoghno b.,5,2023-06-26T15:53:02Z,anonymous_user,[],216521
479731729,Nice Product,"I have first ordered Black colour frame but that what looking to cheap and having some minor scratches on the frame, Now i have order the blue one its gorgeous I Love It, three star because of this experience",Yash B.,3,2023-06-26T14:19:18Z,verified_reviewer,[],216521
479458792,good like KFC,The glasses were so comfortable and cool,ogety n.,5,2023-06-24T10:10:09Z,verified_reviewer,[],216521
478922569,fabulous and amazing,"I spectacles from Lenskart, and I'm extremely satisfied. The frames look great on me, and the materials are high quality. They're stylish, comfortable, and receive compliments. The frames are sturdy yet lightweight, and the lenses provide excellent clarity. Lenskart offers various lens options and has excellent customer service. I highly recommend Lenskart for quality spectacles that enhance vision and style.",Hardik R.,5,2023-06-22T17:42:42Z,verified_reviewer,[],216521
477842788,nice and good lenskart product.,The glass is too good and its so comfortable to wear but earlier there was much eye strain when I started using hustler its much more comfortable,Chandan P.,5,2023-06-19T15:07:54Z,anonymous_user,[],216521
476856894,hustler,very good specs but it was loose but I love it,HARSHIL ,5,2023-06-15T17:59:36Z,anonymous_user,[],216521
476014116,Hustlr Overrated.,"Firstly the Most positive point is lenskarts service is excellent but if I talked about the frame, Its truly overrated I bought a black hustlr powered it looks and feel like a 150 rupees frame not worth the money",subhankar b.,3,2023-06-13T10:21:19Z,verified_reviewer,[],216521
476001034,so good,It is so good and comfortable and beautiful also,Krishna V.,5,2023-06-13T08:25:40Z,anonymous_user,[],216521
474805301,Sand Dune and Amber are really awesome,Try them for once you will not regret,Manjeet T.,5,2023-06-08T09:28:49Z,anonymous_user,[],216521
472573708,hustlr,very good,Bishal s.,4,2023-05-30T04:58:22Z,verified_reviewer,[],216521
472050432,Excellent specs,vey light and comfortable easy to wear doesnt hurt at all loved it,Doli S.,5,2023-05-27T11:52:00Z,verified_reviewer,[],216521
471569380,Hustlr,Excellent,Amit C.,5,2023-05-24T19:44:24Z,verified_reviewer,[],216521
471552482,Very Excellent Eyewear,"I found them very elegant and excellent, they also looks very aesthetic and unique in face, overall I had an awesome experience buying this, totally worth it",Sobhan B.,5,2023-05-24T16:35:20Z,anonymous_user,[],216521
471544025,So comfortable,"Very light weight, stylish, so comfortable",Swaranan B.,5,2023-05-24T15:30:52Z,verified_reviewer,[],216521
471250299,Razak,Osm ❣️ Flexibility and light weight looking good,Razak S.,5,2023-05-23T15:11:45Z,anonymous_user,[],216521
470790202,beautiful ❤️❤️,Beautiful go with it,DR,5,2023-05-21T08:52:59Z,anonymous_user,[],216521
470790155,aesthetic,Colour ❤️very light weight flexible,DR ,5,2023-05-21T08:51:59Z,verified_reviewer,[],216521
470650366,good,Very good quality,Umesh N.,4,2023-05-20T07:57:10Z,anonymous_user,[],216521
470485900,Amazing Product,Loved the design,Satyam D.,5,2023-05-19T10:00:14Z,anonymous_user,[],216521
470480697,Amazing Product,This product's design is very good,Satyam D.,5,2023-05-19T08:46:16Z,anonymous_user,[],216521
469213960,ausome,"belive me and buy it you will be happy with it ,",pravin T.,5,2023-05-13T17:53:26Z,anonymous_user,[],216521
468775665,awesome product,good product and good quality and also good experience with lenskart,Asagarali A.,5,2023-05-11T13:43:24Z,anonymous_user,[],216521
468775331,good experience,awesome product and also good service,Asagarali A.,5,2023-05-11T13:40:31Z,anonymous_user,[],216521
467800411,Eye glasses,Excellent,Sanjanapiyal S.,5,2023-05-08T10:10:51Z,anonymous_user,[],216521
467800350,Eye glasses,Good look,Sanjanapiyal S.,4,2023-05-08T10:10:24Z,anonymous_user,[],216521
467770994,Good,Good,Ayush D.,5,2023-05-08T05:16:01Z,anonymous_user,[],216521
467708240,lenskart air,good,Ansh S.,5,2023-05-07T18:22:19Z,verified_reviewer,[],216521
467638885,the best,very good quality,Manoja,5,2023-05-07T02:58:13Z,anonymous_user,[],216521
467638878,the best,very good quality,Manoja,5,2023-05-07T02:58:12Z,anonymous_user,[],216521
467547455,The reason hustler is trending now a days,"All Colors - Pastel Variant ( Light shades ), Price - Budget Friendly, Weight - Lightweight,",Karan s.,5,2023-05-06T07:00:00Z,anonymous_user,[],216521
465624423,LENS AND FRAME,Just awesome and perfect adjustment,AKHILENDU K.,5,2023-04-29T16:07:04Z,verified_reviewer,[],216521
465593557,Review,Nice work,Shubham G.,5,2023-04-29T10:30:44Z,anonymous_user,[],216521
465545925,light weight,"It goes well with jeans and western outfits , trendy and fashionable",Debasree D.,5,2023-04-29T02:18:43Z,verified_reviewer,[],216521
463920411,Lens and frame,Very good product,Prem S.,5,2023-04-25T06:50:04Z,anonymous_user,[],216521
463830466,Yellow one,it looks very gentle and sober very elegant touch Im in love with hustlr glasses bought the icy blue and yellow one,Maria D.,5,2023-04-24T15:45:41Z,anonymous_user,[],216521
463830327,Sky blue,Its so elegant looks fantastic and very sober i love this icy blue glass,Maria D.,5,2023-04-24T15:44:31Z,anonymous_user,[],216521
